Customer_ID,Name,Gender,Age,Join_Date,Premium_Member,City,Occupation,Income_Group,Age_Group
2380,Vihaan Malhotra,Male,47,2024-04-14,False,Mumbai,Corporate Professional,High,36-50
2381,Pari Patel,Female,49,2024-09-06,False,Noida,Software Engineer,Low,36-50
2382,Prisha Malhotra,Male,19,2025-06-10,False,Ahmedabad,Corporate Professional,High,18-25
2383,Saanvi Mehra,Other,45,2024-06-03,False,Hyderabad,Student,Low,36-50
2384,Pari Malhotra,Other,30,2025-04-04,False,Gurgaon,Doctor,Ultra High,26-35
2385,Aadhya Mehra,Female,27,2023-06-11,False,Delhi,Business Owner,Medium,26-35
2386,Ishaan Gupta,Other,48,2023-02-08,True,Pune,Teacher,Ultra High,36-50
2387,Advik Verma,Female,39,2023-02-21,False,Delhi,Student,Ultra High,36-50
2388,Ishani Joshi,Other,47,2023-09-12,False,Mumbai,Student,High,36-50
2389,Ishani Malhotra,Other,53,2023-05-20,False,Kolkata,Corporate Professional,High,51-65
2390,Ishani Sharma,Female,33,2023-05-15,False,Bangalore,Student,High,26-35
2391,Ishani Reddy,Other,20,2024-09-01,False,Kolkata,Corporate Professional,Ultra High,18-25
2392,Aadhya Mehra,Other,51,2025-10-06,False,Lucknow,Student,Medium,51-65
2393,Saanvi Reddy,Female,61,2023-09-04,False,Noida,Business Owner,High,51-65
2394,Vihaan Mehra,Female,24,2023-11-01,False,Pune,Student,Ultra High,18-25
2395,Saanvi Reddy,Female,33,2024-04-22,False,Chennai,Teacher,Medium,26-35
2396,Ananya Nair,Other,50,2024-08-15,False,Delhi,Business Owner,Ultra High,36-50
2397,Krishna Sharma,Male,63,2024-06-24,False,Noida,Corporate Professional,Medium,51-65
2398,Aarav Malhotra,Female,21,2025-11-21,False,Ahmedabad,Corporate Professional,Medium,18-25
2399,Vihaan Verma,Female,21,2023-11-21,False,Lucknow,Student,High,18-25
2400,Vihaan Patel,Male,33,2025-01-26,False,Kolkata,Business Owner,Ultra High,26-35
2401,Aadhya Gupta,Male,23,2025-06-29,False,Jaipur,Corporate Professional,High,18-25
2402,Aadhya Iyer,Other,19,2023-05-25,False,Noida,Doctor,High,18-25
2403,Aryan Gupta,Male,25,2025-07-13,False,Chennai,Business Owner,Medium,18-25
2404,Ishani Joshi,Other,41,2025-06-15,False,Ahmedabad,Software Engineer,Low,36-50
2405,Krishna Sharma,Female,52,2023-04-06,False,Chennai,Teacher,Low,51-65
2406,Ishaan Gupta,Male,42,2023-06-24,False,Noida,Student,Low,36-50
2407,Aadhya Gupta,Other,49,2024-07-07,False,Kolkata,Freelancer,Ultra High,36-50
2408,Aryan Patel,Male,47,2025-03-14,False,Lucknow,Corporate Professional,Ultra High,36-50
2409,Aanya Iyer,Male,35,2023-03-30,False,Hyderabad,Freelancer,Low,26-35
2410,Diya Verma,Other,45,2023-08-19,False,Mumbai,Teacher,Medium,36-50
2411,Vivaan Joshi,Female,61,2024-04-04,False,Noida,Doctor,Low,51-65
2412,Krishna Joshi,Other,60,2025-03-26,False,Lucknow,Student,Ultra High,51-65
2413,Prisha Iyer,Female,57,2025-02-09,False,Hyderabad,Freelancer,High,51-65
2414,Aadhya Reddy,Female,19,2024-06-28,False,Pune,Software Engineer,Low,18-25
2415,Saanvi Sharma,Male,53,2024-11-23,True,Bangalore,Software Engineer,High,51-65
2416,Ishani Malhotra,Other,44,2024-07-17,False,Bangalore,Student,Medium,36-50
2417,Diya Patel,Female,52,2025-10-24,False,Mumbai,Teacher,Medium,51-65
2418,Diya Mehra,Female,27,2025-12-15,False,Kolkata,Student,Ultra High,26-35
2419,Aarav Reddy,Male,23,2024-09-06,True,Delhi,Business Owner,Medium,18-25
2420,Pari Iyer,Other,58,2023-12-01,False,Hyderabad,Freelancer,Ultra High,51-65
2421,Vihaan Malhotra,Male,48,2025-04-14,False,Chennai,Software Engineer,Medium,36-50
2422,Aarav Kapoor,Female,53,2025-11-12,True,Chennai,Corporate Professional,Low,51-65
2423,Aadhya Gupta,Female,35,2024-09-10,False,Pune,Student,Low,26-35
2424,Advik Singh,Other,20,2024-01-31,False,Pune,Student,Ultra High,18-25
2425,Advik Verma,Female,65,2025-09-18,False,Jaipur,Student,Medium,51-65
2426,Prisha Kapoor,Other,52,2023-03-27,False,Jaipur,Student,Ultra High,51-65
2427,Saanvi Patel,Male,24,2024-07-10,True,Pune,Teacher,Low,18-25
2428,Krishna Malhotra,Female,57,2024-01-14,False,Lucknow,Teacher,High,51-65
2429,Aryan Mehra,Other,60,2024-05-24,False,Kolkata,Teacher,Ultra High,51-65
2430,Diya Patel,Female,54,2024-10-01,False,Delhi,Doctor,High,51-65
2431,Ishani Kapoor,Female,60,2023-04-11,True,Kolkata,Software Engineer,Medium,51-65
2432,Aarav Iyer,Female,41,2024-05-19,False,Noida,Freelancer,Low,36-50
2433,Pari Verma,Male,48,2023-06-10,False,Jaipur,Student,Medium,36-50
2434,Ishaan Reddy,Other,53,2025-03-19,False,Chennai,Software Engineer,Ultra High,51-65
2435,Prisha Iyer,Male,24,2025-11-20,False,Chennai,Doctor,Low,18-25
2436,Advik Joshi,Male,21,2023-02-20,False,Lucknow,Business Owner,High,18-25
2437,Krishna Gupta,Female,51,2024-05-27,False,Pune,Teacher,Ultra High,51-65
2438,Aanya Kapoor,Other,53,2025-06-09,False,Noida,Student,High,51-65
2439,Krishna Mehra,Female,28,2023-01-30,False,Pune,Doctor,Ultra High,26-35
2440,Ishaan Singh,Female,46,2024-11-27,False,Mumbai,Business Owner,Ultra High,36-50
2441,Krishna Kapoor,Female,32,2024-01-29,False,Kolkata,Student,Ultra High,26-35
2442,Vivaan Malhotra,Female,34,2025-04-08,False,Bangalore,Corporate Professional,Medium,26-35
2443,Krishna Mehra,Female,62,2024-08-15,True,Noida,Freelancer,High,51-65
2444,Ishani Reddy,Female,32,2023-04-20,True,Lucknow,Teacher,Medium,26-35
2445,Ishaan Gupta,Male,29,2023-11-08,False,Gurgaon,Teacher,Ultra High,26-35
2446,Prisha Iyer,Female,37,2025-04-01,True,Chennai,Business Owner,Low,36-50
2447,Advik Sharma,Male,23,2023-12-29,False,Delhi,Student,High,18-25
2448,Aadhya Patel,Female,52,2025-11-24,False,Mumbai,Student,Low,51-65
2449,Vihaan Joshi,Other,51,2025-03-22,False,Gurgaon,Business Owner,Medium,51-65
2450,Ananya Verma,Male,54,2025-01-03,False,Mumbai,Corporate Professional,High,51-65
2451,Saanvi Gupta,Other,44,2024-06-22,False,Lucknow,Corporate Professional,Ultra High,36-50
2452,Vihaan Gupta,Other,25,2023-12-04,True,Ahmedabad,Doctor,Medium,18-25
2453,Prisha Joshi,Female,32,2025-05-30,False,Kolkata,Freelancer,Ultra High,26-35
2454,Ishaan Patel,Male,47,2024-12-18,False,Lucknow,Software Engineer,High,36-50
2455,Diya Patel,Male,37,2023-09-19,True,Ahmedabad,Freelancer,Medium,36-50
2456,Aryan Singh,Female,41,2024-07-03,True,Lucknow,Teacher,High,36-50
2457,Diya Iyer,Female,36,2025-08-14,False,Bangalore,Corporate Professional,Medium,36-50
2458,Ishaan Verma,Male,26,2024-02-01,False,Jaipur,Teacher,High,26-35
2459,Krishna Patel,Other,65,2025-10-03,False,Kolkata,Freelancer,Low,51-65
2460,Saanvi Joshi,Female,31,2024-05-12,False,Lucknow,Freelancer,Medium,26-35
2461,Saanvi Gupta,Male,30,2025-02-16,False,Delhi,Teacher,High,26-35
2462,Prisha Sharma,Other,52,2023-05-05,False,Delhi,Business Owner,Ultra High,51-65
2463,Ananya Sharma,Female,39,2024-02-03,True,Kolkata,Corporate Professional,Medium,36-50
2464,Pari Nair,Other,50,2023-10-24,False,Hyderabad,Doctor,Medium,36-50
2465,Aadhya Kapoor,Male,20,2023-08-01,False,Jaipur,Corporate Professional,Ultra High,18-25
2466,Saanvi Joshi,Other,36,2025-11-19,False,Noida,Doctor,Medium,36-50
2467,Diya Kapoor,Female,60,2025-01-06,False,Noida,Student,Medium,51-65
2468,Ishaan Patel,Female,62,2023-05-16,False,Kolkata,Software Engineer,Ultra High,51-65
2469,Prisha Patel,Male,18,2024-10-18,False,Kolkata,Student,Medium,
2470,Aryan Joshi,Other,50,2024-06-07,False,Jaipur,Teacher,Ultra High,36-50
2471,Ishani Patel,Other,27,2023-05-05,False,Chennai,Teacher,Medium,26-35
2472,Ishaan Joshi,Male,35,2025-07-09,False,Pune,Teacher,Medium,26-35
2473,Aarav Verma,Other,56,2025-02-19,False,Bangalore,Doctor,Medium,51-65
2474,Aadhya Malhotra,Other,59,2024-04-08,False,Bangalore,Business Owner,Medium,51-65
2475,Ananya Reddy,Male,27,2023-08-19,False,Lucknow,Business Owner,Ultra High,26-35
2476,Aarav Mehra,Male,54,2024-03-06,False,Ahmedabad,Corporate Professional,Low,51-65
2477,Prisha Reddy,Other,31,2023-12-10,True,Mumbai,Corporate Professional,Low,26-35
2478,Aarav Gupta,Male,29,2023-01-05,True,Jaipur,Business Owner,Ultra High,26-35
2479,Saanvi Mehra,Female,25,2023-04-03,False,Ahmedabad,Corporate Professional,Ultra High,18-25
2480,Prisha Mehra,Male,18,2023-06-21,False,Hyderabad,Doctor,Ultra High,
2481,Krishna Verma,Female,21,2024-04-26,False,Pune,Doctor,Medium,18-25
2482,Aanya Verma,Other,50,2023-04-08,False,Pune,Teacher,Medium,36-50
2483,Ananya Singh,Female,44,2024-10-09,False,Delhi,Student,Low,36-50
2484,Ananya Nair,Male,47,2025-04-07,False,Mumbai,Doctor,High,36-50
2485,Pari Nair,Other,42,2025-06-15,False,Chennai,Student,Low,36-50
2486,Advik Mehra,Other,42,2025-05-14,False,Delhi,Student,Ultra High,36-50
2487,Aadhya Singh,Female,23,2023-07-04,False,Hyderabad,Doctor,Low,18-25
2488,Krishna Joshi,Other,38,2023-07-25,False,Kolkata,Doctor,Ultra High,36-50
2489,Aarav Patel,Other,18,2025-01-22,False,Hyderabad,Teacher,Ultra High,
2490,Aryan Malhotra,Female,53,2023-10-16,False,Jaipur,Business Owner,Ultra High,51-65
2491,Vivaan Mehra,Other,47,2023-02-01,False,Ahmedabad,Teacher,Low,36-50
2492,Saanvi Patel,Other,60,2025-09-20,False,Delhi,Doctor,Low,51-65
2493,Pari Reddy,Female,29,2025-01-13,False,Delhi,Business Owner,Ultra High,26-35
2494,Aadhya Mehra,Male,62,2024-04-29,True,Delhi,Software Engineer,Ultra High,51-65
2495,Aadhya Nair,Female,47,2025-12-05,False,Bangalore,Teacher,Low,36-50
2496,Diya Verma,Other,18,2025-01-24,False,Delhi,Corporate Professional,Ultra High,
2497,Pari Singh,Other,38,2023-08-30,False,Gurgaon,Doctor,Low,36-50
2498,Aanya Nair,Male,49,2024-08-30,False,Bangalore,Corporate Professional,Low,36-50
2499,Vihaan Patel,Other,59,2023-10-24,False,Kolkata,Freelancer,Ultra High,51-65
2500,Vivaan Mehra,Female,29,2023-11-30,True,Gurgaon,Doctor,Low,26-35
2501,Saanvi Sharma,Other,34,2025-01-20,False,Bangalore,Student,High,26-35
2502,Aanya Kapoor,Female,49,2023-04-03,False,Ahmedabad,Software Engineer,Low,36-50
2503,Ishaan Reddy,Male,26,2025-01-21,False,Mumbai,Freelancer,Low,26-35
2504,Prisha Sharma,Male,58,2025-03-28,False,Jaipur,Doctor,Ultra High,51-65
2505,Diya Sharma,Female,28,2024-03-08,False,Pune,Corporate Professional,Ultra High,26-35
2506,Vivaan Patel,Male,53,2024-11-02,False,Pune,Student,Low,51-65
2507,Vihaan Joshi,Other,59,2025-11-24,False,Jaipur,Doctor,Ultra High,51-65
2508,Ananya Verma,Male,44,2023-05-29,False,Ahmedabad,Corporate Professional,High,36-50
2509,Aarav Joshi,Male,21,2024-12-20,False,Lucknow,Freelancer,Low,18-25
2510,Vihaan Verma,Other,41,2023-01-03,False,Gurgaon,Corporate Professional,Low,36-50
2511,Ishaan Iyer,Male,38,2024-01-16,False,Jaipur,Student,High,36-50
2512,Ananya Joshi,Male,54,2023-10-06,False,Mumbai,Teacher,Low,51-65
2513,Krishna Mehra,Other,38,2023-01-31,True,Gurgaon,Doctor,Low,36-50
2514,Aadhya Patel,Other,37,2024-11-01,False,Hyderabad,Corporate Professional,Medium,36-50
2515,Krishna Reddy,Other,47,2025-04-26,False,Kolkata,Software Engineer,Ultra High,36-50
2516,Pari Gupta,Other,34,2024-07-25,False,Delhi,Teacher,Low,26-35
2517,Ishani Nair,Other,27,2025-08-29,False,Pune,Corporate Professional,Low,26-35
2518,Ananya Nair,Male,20,2024-06-12,False,Bangalore,Doctor,Ultra High,18-25
2519,Ananya Iyer,Male,22,2025-08-17,False,Hyderabad,Corporate Professional,High,18-25
2520,Saanvi Kapoor,Other,33,2024-11-21,False,Bangalore,Teacher,Low,26-35
2521,Advik Kapoor,Other,45,2023-03-21,False,Gurgaon,Software Engineer,Medium,36-50
2522,Prisha Kapoor,Female,52,2025-10-27,False,Pune,Software Engineer,High,51-65
2523,Krishna Malhotra,Female,58,2024-09-02,False,Bangalore,Business Owner,Low,51-65
2524,Pari Singh,Male,46,2025-06-28,False,Jaipur,Student,Ultra High,36-50
2525,Pari Joshi,Other,39,2024-12-22,True,Noida,Software Engineer,Medium,36-50
2526,Ishani Gupta,Other,18,2023-03-11,False,Chennai,Corporate Professional,High,
2527,Vihaan Sharma,Female,58,2024-09-25,False,Lucknow,Business Owner,Low,51-65
2528,Aadhya Malhotra,Male,23,2023-07-25,False,Ahmedabad,Teacher,Low,18-25
2529,Ishani Iyer,Male,27,2024-11-03,False,Jaipur,Teacher,Ultra High,26-35
2530,Aarav Iyer,Other,29,2023-12-11,False,Noida,Freelancer,High,26-35
2531,Aadhya Malhotra,Female,35,2023-06-20,False,Mumbai,Student,Medium,26-35
2532,Vivaan Joshi,Female,54,2025-01-01,False,Mumbai,Student,Medium,51-65
2533,Ishaan Mehra,Other,21,2023-06-11,False,Chennai,Software Engineer,Medium,18-25
2534,Aadhya Singh,Other,61,2024-06-15,False,Kolkata,Doctor,Low,51-65
2535,Saanvi Kapoor,Male,49,2023-07-24,False,Jaipur,Software Engineer,Medium,36-50
2536,Saanvi Reddy,Other,21,2024-12-25,False,Kolkata,Freelancer,High,18-25
2537,Aanya Sharma,Male,60,2023-05-15,True,Noida,Doctor,Medium,51-65
2538,Diya Nair,Male,31,2023-08-31,True,Chennai,Software Engineer,Low,26-35
2539,Aadhya Malhotra,Female,20,2025-11-03,False,Pune,Student,Low,18-25
2540,Aryan Kapoor,Other,57,2023-07-12,False,Lucknow,Doctor,Medium,51-65
2541,Aryan Singh,Female,33,2025-02-04,False,Chennai,Software Engineer,Low,26-35
2542,Pari Mehra,Male,20,2023-05-02,False,Gurgaon,Business Owner,Low,18-25
2543,Aanya Sharma,Female,54,2025-05-27,False,Ahmedabad,Student,Low,51-65
2544,Aryan Mehra,Other,46,2025-09-04,False,Jaipur,Software Engineer,Ultra High,36-50
2545,Aryan Kapoor,Other,61,2023-09-14,False,Hyderabad,Freelancer,Medium,51-65
2546,Ishani Kapoor,Female,55,2025-02-06,False,Mumbai,Student,Ultra High,51-65
2547,Saanvi Joshi,Female,28,2024-11-15,False,Hyderabad,Software Engineer,High,26-35
2548,Ishaan Sharma,Male,49,2024-03-11,False,Chennai,Doctor,Medium,36-50
2549,Aadhya Mehra,Male,36,2023-08-05,False,Pune,Software Engineer,Low,36-50
2550,Aanya Gupta,Other,54,2023-11-03,False,Hyderabad,Doctor,High,51-65
2551,Ishaan Verma,Male,18,2023-03-07,False,Lucknow,Teacher,Low,
2552,Pari Malhotra,Male,58,2025-04-27,False,Hyderabad,Student,Medium,51-65
2553,Aadhya Verma,Male,42,2025-03-15,False,Bangalore,Business Owner,Low,36-50
2554,Diya Iyer,Female,47,2024-11-15,False,Kolkata,Business Owner,Ultra High,36-50
2555,Pari Reddy,Male,23,2023-12-17,False,Kolkata,Corporate Professional,Ultra High,18-25
2556,Diya Gupta,Female,20,2024-04-17,False,Hyderabad,Teacher,Medium,18-25
2557,Krishna Sharma,Other,27,2025-07-26,False,Ahmedabad,Software Engineer,Low,26-35
2558,Diya Joshi,Female,19,2023-09-16,True,Gurgaon,Student,Low,18-25
2559,Krishna Singh,Male,32,2023-01-13,False,Noida,Freelancer,Medium,26-35
2560,Vihaan Iyer,Other,64,2023-12-17,True,Ahmedabad,Corporate Professional,Low,51-65
2561,Aryan Reddy,Female,64,2023-01-09,False,Kolkata,Student,Ultra High,51-65
2562,Vihaan Verma,Other,45,2024-03-09,False,Chennai,Business Owner,Low,36-50
2563,Prisha Reddy,Female,54,2025-08-07,False,Gurgaon,Software Engineer,Low,51-65
2564,Advik Patel,Other,20,2023-04-14,False,Chennai,Software Engineer,Ultra High,18-25
2565,Aryan Nair,Other,31,2023-05-18,False,Noida,Business Owner,Medium,26-35
2566,Aryan Reddy,Female,29,2025-11-08,False,Pune,Corporate Professional,Low,26-35
2567,Aanya Verma,Other,26,2023-12-11,False,Gurgaon,Software Engineer,Low,26-35
2568,Aarav Gupta,Other,31,2024-08-26,False,Lucknow,Corporate Professional,Medium,26-35
2569,Vivaan Iyer,Male,21,2024-05-31,True,Pune,Teacher,High,18-25
2570,Aanya Malhotra,Other,26,2025-12-10,False,Delhi,Teacher,High,26-35
2571,Ishani Reddy,Other,30,2023-01-21,False,Jaipur,Freelancer,Low,26-35
2572,Vivaan Sharma,Other,31,2023-04-14,False,Jaipur,Freelancer,Medium,26-35
2573,Ananya Gupta,Male,63,2025-06-17,False,Bangalore,Freelancer,Low,51-65
2574,Ananya Singh,Other,30,2023-03-26,False,Bangalore,Business Owner,Low,26-35
2575,Advik Singh,Male,44,2024-06-03,False,Mumbai,Freelancer,Low,36-50
2576,Pari Nair,Other,32,2025-06-20,False,Chennai,Teacher,Low,26-35
2577,Ishani Patel,Male,26,2023-05-26,False,Lucknow,Software Engineer,Low,26-35
2578,Advik Iyer,Other,65,2023-06-01,False,Noida,Corporate Professional,Low,51-65
2579,Ishaan Gupta,Other,65,2025-12-23,False,Mumbai,Doctor,Medium,51-65
2580,Ishaan Nair,Other,35,2023-05-17,False,Noida,Software Engineer,Medium,26-35
2581,Ishani Verma,Male,25,2025-05-09,False,Ahmedabad,Student,High,18-25
2582,Advik Patel,Female,44,2025-03-16,False,Mumbai,Teacher,Medium,36-50
2583,Prisha Mehra,Male,23,2025-11-14,False,Chennai,Doctor,Low,18-25
2584,Diya Reddy,Female,34,2024-09-07,False,Gurgaon,Teacher,Ultra High,26-35
2585,Ananya Iyer,Female,56,2024-01-22,False,Kolkata,Teacher,High,51-65
2586,Aarav Kapoor,Other,56,2025-02-10,False,Hyderabad,Software Engineer,Medium,51-65
2587,Advik Gupta,Female,25,2023-07-01,False,Bangalore,Doctor,Medium,18-25
2588,Krishna Mehra,Other,26,2024-12-04,False,Ahmedabad,Freelancer,High,26-35
2589,Diya Iyer,Male,24,2025-11-20,False,Lucknow,Student,Ultra High,18-25
2590,Ishani Iyer,Other,24,2025-04-14,True,Hyderabad,Freelancer,High,18-25
2591,Aadhya Nair,Male,60,2025-02-17,False,Hyderabad,Business Owner,High,51-65
2592,Krishna Malhotra,Male,64,2024-07-30,False,Bangalore,Doctor,Low,51-65
2593,Pari Patel,Male,32,2024-05-17,False,Hyderabad,Corporate Professional,Low,26-35
2594,Krishna Nair,Male,22,2023-06-11,False,Chennai,Corporate Professional,Ultra High,18-25
2595,Advik Sharma,Female,64,2024-06-30,False,Gurgaon,Corporate Professional,Ultra High,51-65
2596,Aadhya Nair,Other,61,2024-07-04,False,Gurgaon,Teacher,High,51-65
2597,Prisha Iyer,Female,30,2025-01-08,False,Noida,Doctor,Ultra High,26-35
2598,Ishaan Kapoor,Female,42,2025-10-26,False,Delhi,Teacher,Medium,36-50
2599,Aadhya Kapoor,Male,23,2023-12-29,False,Chennai,Student,Low,18-25
2600,Ishani Singh,Other,37,2025-11-06,True,Chennai,Software Engineer,Ultra High,36-50
2601,Ishani Gupta,Female,41,2025-02-19,False,Gurgaon,Software Engineer,Low,36-50
2602,Ishaan Malhotra,Male,47,2024-07-19,True,Chennai,Corporate Professional,Low,36-50
2603,Diya Gupta,Female,25,2024-08-08,True,Lucknow,Doctor,Medium,18-25
2604,Ananya Gupta,Female,25,2024-09-08,False,Pune,Software Engineer,Low,18-25
2605,Saanvi Reddy,Female,32,2025-07-26,False,Lucknow,Student,Low,26-35
2606,Aryan Iyer,Other,64,2023-09-07,False,Ahmedabad,Corporate Professional,High,51-65
2607,Aadhya Gupta,Male,25,2023-06-12,False,Ahmedabad,Teacher,Low,18-25
2608,Aadhya Patel,Female,38,2023-11-17,False,Lucknow,Doctor,Medium,36-50
2609,Advik Patel,Female,34,2024-06-30,False,Lucknow,Freelancer,Ultra High,26-35
2610,Aarav Verma,Female,30,2023-12-02,False,Lucknow,Student,Ultra High,26-35
2611,Krishna Singh,Other,27,2024-03-31,False,Gurgaon,Teacher,Medium,26-35
2612,Ishani Mehra,Female,61,2024-10-25,False,Hyderabad,Teacher,Low,51-65
2613,Vihaan Kapoor,Male,59,2023-04-06,False,Lucknow,Freelancer,High,51-65
2614,Ishaan Gupta,Female,52,2023-05-09,True,Chennai,Doctor,Low,51-65
2615,Aarav Sharma,Male,48,2023-12-31,False,Delhi,Doctor,Medium,36-50
2616,Pari Joshi,Other,30,2023-09-03,False,Kolkata,Doctor,Medium,26-35
2617,Ishani Nair,Male,31,2025-03-26,False,Lucknow,Freelancer,Low,26-35
2618,Saanvi Gupta,Male,30,2023-09-07,False,Kolkata,Doctor,High,26-35
2619,Prisha Gupta,Other,43,2023-12-27,False,Mumbai,Business Owner,Medium,36-50
2620,Ishani Nair,Other,49,2024-05-19,False,Jaipur,Doctor,High,36-50
2621,Ishaan Iyer,Other,31,2024-04-25,True,Bangalore,Freelancer,Ultra High,26-35
2622,Ananya Nair,Other,30,2025-12-05,False,Bangalore,Student,High,26-35
2623,Pari Joshi,Other,62,2024-03-30,False,Hyderabad,Software Engineer,Medium,51-65
2624,Advik Mehra,Male,50,2024-12-17,False,Gurgaon,Teacher,Low,36-50
2625,Aadhya Sharma,Other,47,2023-04-04,False,Noida,Business Owner,Ultra High,36-50
2626,Krishna Verma,Other,28,2024-02-14,False,Delhi,Student,Ultra High,26-35
2627,Vihaan Gupta,Female,24,2024-12-26,False,Ahmedabad,Software Engineer,Medium,18-25
2628,Prisha Verma,Female,60,2025-06-09,False,Pune,Business Owner,High,51-65
2629,Krishna Mehra,Female,30,2024-10-26,False,Pune,Software Engineer,Medium,26-35
2630,Ananya Malhotra,Other,27,2023-10-18,False,Jaipur,Business Owner,Low,26-35
2631,Aanya Verma,Other,36,2024-06-03,False,Chennai,Business Owner,Medium,36-50
2632,Prisha Iyer,Other,58,2024-01-13,False,Chennai,Teacher,Low,51-65
2633,Advik Gupta,Other,39,2024-03-08,False,Mumbai,Teacher,Medium,36-50
2634,Ishaan Iyer,Other,48,2024-05-16,True,Lucknow,Student,Low,36-50
2635,Diya Mehra,Other,49,2024-07-18,True,Hyderabad,Student,Ultra High,36-50
2636,Aanya Singh,Male,53,2024-09-16,False,Lucknow,Business Owner,High,51-65
2637,Vivaan Sharma,Other,22,2024-03-26,False,Bangalore,Teacher,Low,18-25
2638,Aryan Kapoor,Other,43,2024-04-14,False,Jaipur,Teacher,High,36-50
2639,Advik Verma,Female,64,2024-07-20,False,Mumbai,Doctor,High,51-65
2640,Diya Reddy,Male,29,2023-05-18,False,Noida,Freelancer,High,26-35
2641,Vihaan Verma,Other,61,2024-12-01,False,Pune,Student,Low,51-65
2642,Ishani Nair,Female,55,2024-03-09,False,Gurgaon,Business Owner,Ultra High,51-65
2643,Pari Gupta,Male,48,2023-01-02,False,Mumbai,Doctor,Medium,36-50
2644,Advik Gupta,Other,18,2023-05-26,False,Lucknow,Teacher,Low,
2645,Vivaan Nair,Other,23,2023-11-03,False,Hyderabad,Business Owner,Medium,18-25
2646,Krishna Nair,Female,57,2025-04-06,False,Kolkata,Freelancer,Ultra High,51-65
2647,Advik Sharma,Other,51,2025-08-29,False,Bangalore,Teacher,Ultra High,51-65
2648,Aadhya Joshi,Male,23,2024-01-15,True,Lucknow,Teacher,Low,18-25
2649,Saanvi Singh,Other,54,2025-12-22,False,Gurgaon,Freelancer,Ultra High,51-65
2650,Pari Malhotra,Other,31,2024-09-24,False,Kolkata,Student,Ultra High,26-35
2651,Pari Kapoor,Male,19,2025-11-15,False,Kolkata,Freelancer,High,18-25
2652,Vivaan Malhotra,Male,27,2023-04-04,False,Kolkata,Student,High,26-35
2653,Ishaan Sharma,Female,49,2025-02-13,False,Pune,Business Owner,Ultra High,36-50
2654,Krishna Kapoor,Female,18,2023-04-13,True,Noida,Business Owner,Ultra High,
2655,Advik Kapoor,Female,52,2025-06-10,False,Pune,Business Owner,Ultra High,51-65
2656,Ishani Joshi,Female,23,2025-05-09,False,Noida,Doctor,Ultra High,18-25
2657,Prisha Sharma,Female,39,2023-03-09,True,Hyderabad,Doctor,High,36-50
2658,Prisha Malhotra,Female,30,2023-03-19,False,Noida,Doctor,Ultra High,26-35
2659,Ishani Gupta,Female,46,2023-06-11,True,Lucknow,Business Owner,High,36-50
2660,Vivaan Reddy,Other,42,2024-04-01,False,Mumbai,Freelancer,High,36-50
2661,Ishani Joshi,Other,18,2024-01-03,False,Delhi,Software Engineer,Medium,
2662,Saanvi Mehra,Other,31,2025-05-23,False,Delhi,Corporate Professional,High,26-35
2663,Ishani Kapoor,Other,57,2024-11-17,False,Chennai,Doctor,Ultra High,51-65
2664,Aanya Mehra,Male,37,2024-11-07,False,Pune,Freelancer,Medium,36-50
2665,Diya Nair,Female,22,2024-09-17,False,Noida,Business Owner,Medium,18-25
2666,Krishna Reddy,Male,63,2024-06-13,False,Gurgaon,Doctor,Medium,51-65
2667,Ishani Kapoor,Female,34,2023-02-05,False,Lucknow,Corporate Professional,Medium,26-35
2668,Vivaan Malhotra,Male,55,2024-11-03,False,Bangalore,Business Owner,Ultra High,51-65
2669,Prisha Malhotra,Other,60,2025-12-27,False,Ahmedabad,Business Owner,High,51-65
2670,Vihaan Malhotra,Male,24,2023-01-17,False,Kolkata,Teacher,Medium,18-25
2671,Aarav Nair,Male,25,2025-09-07,False,Gurgaon,Doctor,High,18-25
2672,Aadhya Patel,Female,30,2024-08-10,False,Noida,Doctor,High,26-35
2673,Saanvi Reddy,Male,26,2023-03-18,False,Mumbai,Doctor,High,26-35
2674,Ishani Mehra,Female,42,2023-05-12,True,Kolkata,Software Engineer,Low,36-50
2675,Ishaan Sharma,Male,65,2024-12-29,True,Delhi,Software Engineer,Ultra High,51-65
2676,Pari Mehra,Female,51,2025-03-13,False,Kolkata,Doctor,Ultra High,51-65
2677,Aarav Patel,Female,23,2024-03-23,False,Pune,Freelancer,High,18-25
2678,Aryan Kapoor,Male,34,2024-11-01,False,Hyderabad,Student,Low,26-35
2679,Ananya Patel,Other,41,2023-04-09,False,Pune,Software Engineer,Medium,36-50
2680,Ishaan Mehra,Male,60,2023-10-05,True,Hyderabad,Software Engineer,High,51-65
2681,Saanvi Kapoor,Male,34,2025-04-12,False,Delhi,Student,High,26-35
2682,Ananya Iyer,Female,63,2025-05-01,False,Jaipur,Freelancer,Ultra High,51-65
2683,Krishna Patel,Male,20,2024-10-04,False,Bangalore,Business Owner,High,18-25
2684,Advik Reddy,Male,27,2023-07-03,False,Gurgaon,Teacher,High,26-35
2685,Vihaan Joshi,Female,30,2023-03-18,False,Chennai,Student,Medium,26-35
2686,Ananya Patel,Female,21,2023-12-01,False,Ahmedabad,Business Owner,High,18-25
2687,Advik Mehra,Female,29,2025-07-07,False,Jaipur,Corporate Professional,Medium,26-35
2688,Ananya Malhotra,Male,51,2023-11-10,False,Hyderabad,Student,Medium,51-65
